institute,program,quota,seat_type,gender,opening_rank,closing_rank,round,year,is_special_round,institute_type,is_pwd,category_base,gender_short,rank_window,competitiveness_score,iit_generation,nit_region,program_category,yoy_closing_rank_change,is_new_age_program,is_top_tier_college,accessibility_label,last_round
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1919,4553,6,2025,False,NIT,False,SC,GN,2634,0.9629,Not IIT,North,Civil,13.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1256,1993,6,2018,False,NIT,False,SC,GN,737,0.9798,Not IIT,North,Civil,-3181.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1886,2753,6,2019,False,NIT,False,SC,GN,867,0.9721,Not IIT,North,Civil,760.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3344,3638,6,2020,False,NIT,False,SC,GN,294,0.9619,Not IIT,North,Civil,885.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1977,4063,6,2021,False,NIT,False,SC,GN,2086,0.943,Not IIT,North,Civil,425.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4316,5387,6,2022,False,NIT,False,SC,GN,1071,0.9296,Not IIT,North,Civil,1324.0,False,False,High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3015,4749,6,2023,False,NIT,False,SC,GN,1734,0.9522,Not IIT,North,Civil,-638.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4665,5174,6,2025,False,NIT,False,SC,GN,509,0.9578,Not IIT,North,Civil,425.0,False,False,High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2082,2082,5,2024,False,NIT,False,ST,FO,0,0.9547,Not IIT,North,Civil,0.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2207,2207,5,2024,False,NIT,False,ST,FO,0,0.952,Not IIT,North,Civil,-2052.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2353,2353,6,2019,False,NIT,False,ST,FO,0,0.946,Not IIT,North,Civil,-1506.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3560,3560,6,2020,False,NIT,False,ST,FO,0,0.9056,Not IIT,North,Civil,1207.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),7013,7013,6,2021,False,NIT,False,ST,FO,0,0.7778,Not IIT,North,Civil,3453.0,False,False,High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3970,3970,6,2022,False,NIT,False,ST,FO,0,0.8719,Not IIT,North,Civil,-3043.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),4259,4259,6,2023,False,NIT,False,ST,FO,0,0.8817,Not IIT,North,Civil,289.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3859,3859,6,2025,False,NIT,False,ST,FO,0,0.9174,Not IIT,North,Civil,-400.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),406,406,6,2018,False,NIT,False,ST,FO,0,0.9904,Not IIT,North,Civil,-1939.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),672,672,6,2019,False,NIT,False,ST,FO,0,0.9846,Not IIT,North,Civil,266.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1080,1080,6,2020,False,NIT,False,ST,FO,0,0.9714,Not IIT,North,Civil,408.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1594,1594,6,2021,False,NIT,False,ST,FO,0,0.9495,Not IIT,North,Civil,514.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2201,2201,6,2022,False,NIT,False,ST,FO,0,0.929,Not IIT,North,Civil,607.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2306,2306,6,2023,False,NIT,False,ST,FO,0,0.936,Not IIT,North,Civil,105.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2345,2345,6,2025,False,NIT,False,ST,FO,0,0.9498,Not IIT,North,Civil,39.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,460,1232,5,2024,False,NIT,False,ST,GN,772,0.9732,Not IIT,North,Civil,0.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3273,3551,5,2024,False,NIT,False,ST,GN,278,0.9227,Not IIT,North,Civil,981.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,759,1921,6,2018,False,NIT,False,ST,GN,1162,0.9544,Not IIT,North,Civil,-2185.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,929,2777,6,2019,False,NIT,False,ST,GN,1848,0.9363,Not IIT,North,Civil,856.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,552,1814,6,2020,False,NIT,False,ST,GN,1262,0.9519,Not IIT,North,Civil,-963.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2285,2846,6,2021,False,NIT,False,ST,GN,561,0.9098,Not IIT,North,Civil,1032.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2169,2744,6,2022,False,NIT,False,ST,GN,575,0.9115,Not IIT,North,Civil,-102.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2093,2570,6,2023,False,NIT,False,ST,GN,477,0.9286,Not IIT,North,Civil,-174.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2977,4106,6,2025,False,NIT,False,ST,GN,1129,0.9122,Not IIT,North,Civil,1536.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,203,355,6,2018,False,NIT,False,ST,GN,152,0.9916,Not IIT,North,Civil,-623.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,416,475,6,2019,False,NIT,False,ST,GN,59,0.9891,Not IIT,North,Civil,120.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,513,635,6,2020,False,NIT,False,ST,GN,122,0.9832,Not IIT,North,Civil,160.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,690,1181,6,2021,False,NIT,False,ST,GN,491,0.9626,Not IIT,North,Civil,546.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,629,1081,6,2022,False,NIT,False,ST,GN,452,0.9651,Not IIT,North,Civil,-100.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,786,1601,6,2023,False,NIT,False,ST,GN,815,0.9555,Not IIT,North,Civil,520.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,675,978,6,2025,False,NIT,False,ST,GN,303,0.9791,Not IIT,North,Civil,-623.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1372,1373,5,2024,False,NIT,False,EWS,FO,1,0.9911,Not IIT,North,CS,1216.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1685,1770,5,2024,False,NIT,False,EWS,FO,85,0.9886,Not IIT,North,CS,-412.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),970,970,6,2019,False,NIT,False,EWS,FO,0,0.9758,Not IIT,North,CS,-1235.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1437,1745,6,2020,False,NIT,False,EWS,FO,308,0.9808,Not IIT,North,CS,775.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1272,1890,6,2021,False,NIT,False,EWS,FO,618,0.9756,Not IIT,North,CS,145.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1504,1740,6,2022,False,NIT,False,EWS,FO,236,0.9789,Not IIT,North,CS,-150.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1643,2182,6,2023,False,NIT,False,EWS,FO,539,0.9814,Not IIT,North,CS,442.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1778,2205,6,2025,False,NIT,False,EWS,FO,427,0.9838,Not IIT,North,CS,23.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1151,1151,6,2019,False,NIT,False,EWS,FO,0,0.9712,Not IIT,North,CS,1102.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1076,1076,6,2020,False,NIT,False,EWS,FO,0,0.9882,Not IIT,North,CS,-75.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1224,1287,6,2021,False,NIT,False,EWS,FO,63,0.9834,Not IIT,North,CS,1189.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),875,1223,6,2022,False,NIT,False,EWS,FO,348,0.9852,Not IIT,North,CS,1143.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1400,1428,6,2023,False,NIT,False,EWS,FO,28,0.9879,Not IIT,North,CS,1323.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1264,1307,6,2025,False,NIT,False,EWS,FO,43,0.9904,Not IIT,North,CS,1193.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,584,709,5,2024,False,NIT,False,EWS,GN,125,0.9954,Not IIT,North,CS,35.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,857,1044,5,2024,False,NIT,False,EWS,GN,187,0.9933,Not IIT,North,CS,9.0,False,False,Very High Competition,5
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,498,610,6,2019,False,NIT,False,EWS,GN,112,0.9848,Not IIT,North,CS,-443.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,630,829,6,2020,False,NIT,False,EWS,GN,199,0.9909,Not IIT,North,CS,824.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,519,819,6,2021,False,NIT,False,EWS,GN,300,0.9894,Not IIT,North,CS,-10.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,690,907,6,2022,False,NIT,False,EWS,GN,217,0.989,Not IIT,North,CS,88.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,767,1121,6,2023,False,NIT,False,EWS,GN,354,0.9905,Not IIT,North,CS,214.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,770,1080,6,2025,False,NIT,False,EWS,GN,310,0.992,Not IIT,North,CS,-41.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,339,354,6,2019,False,NIT,False,EWS,GN,15,0.9912,Not IIT,North,CS,-254.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,453,534,6,2020,False,NIT,False,EWS,GN,81,0.9941,Not IIT,North,CS,180.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,279,423,6,2021,False,NIT,False,EWS,GN,144,0.9945,Not IIT,North,CS,-111.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,525,701,6,2022,False,NIT,False,EWS,GN,176,0.9915,Not IIT,North,CS,278.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,599,799,6,2023,False,NIT,False,EWS,GN,200,0.9932,Not IIT,North,CS,98.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,485,611,6,2025,False,NIT,False,EWS,GN,126,0.9955,Not IIT,North,CS,-188.0,False,False,Very High Competition,6
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2836,4113,5,2024,False,NIT,False,OBC-NCL,FO,1277,0.9928,Not IIT,North,CS,0.0,False,False,Very High Competition,5
